ticker,current_price,future_price,expected_return,volatility,sharpe_ratio,max_drawdown,risk_score,risk_category,allocation
GOOGL,77.2586162629194,77.99661085400771,0.9552262605595052,12.548993827243011,0.6490802670997924,-15.87262920559245,5.622171267348541,Medium,0.5
AAPL,119.63279000849549,122.2005584704929,2.146375138300338,29.551214010794567,0.21433086886673972,-19.527023250771833,4.243834043812072,Medium,0.5
