Date,Price,Open,High,Low,Vol.,Change %
2024-02-07,"10,226.50","10,114.00","10,287.60","10,080.30",250.18K,1.77%
2024-02-08,"9,997.65","10,290.00","10,295.00","9,950.50",320.91K,-2.24%
2024-02-09,"9,945.75","10,074.80","10,074.80","9,852.00",400.82K,-0.52%
2024-02-12,"9,963.85","9,951.00","10,017.45","9,906.90",191.69K,0.18%
2024-02-13,"9,852.40","9,997.80","10,004.70","9,830.60",276.45K,-1.12%
2024-02-14,"9,787.80","9,802.05","9,824.85","9,703.95",417.80K,-0.66%
2024-02-15,"9,814.30","9,835.90","9,839.15","9,706.00",415.09K,0.27%
2024-02-16,"9,916.20","9,875.05","9,948.00","9,851.10",250.55K,1.04%
2024-02-19,"9,902.20","9,948.95","9,948.95","9,885.00",109.78K,-0.14%
2024-02-20,"9,978.95","9,902.20","10,000.00","9,855.00",320.91K,0.78%
2024-02-21,"9,968.40","9,970.25","10,115.00","9,920.00",322.96K,-0.11%
2024-02-22,"9,961.20","10,000.00","10,020.90","9,802.30",363.84K,-0.07%
2024-02-23,"10,000.90","9,961.20","10,028.00","9,894.05",304.24K,0.40%
2024-02-26,"9,930.05","9,999.05","10,049.95","9,900.95",162.53K,-0.71%
2024-02-27,"9,951.10","9,930.05","10,151.00","9,881.45",214.19K,0.21%
2024-02-28,"9,804.95","9,960.00","9,989.95","9,780.90",300.67K,-1.47%
2024-02-29,"9,892.40","9,785.00","9,935.00","9,705.65",328.85K,0.89%
2024-03-01,"10,135.50","9,900.00","10,183.85","9,892.40",352.95K,2.46%
2024-03-02,"10,106.35","10,130.95","10,150.00","10,091.05",6.96K,-0.29%
2024-03-04,"9,978.40","10,157.00","10,166.00","9,966.20",221.28K,-1.27%
2024-03-05,"9,838.35","9,978.40","10,030.90","9,830.00",310.72K,-1.40%
2024-03-06,"9,641.05","9,899.90","9,914.25","9,532.00",534.83K,-2.01%
2024-03-07,"9,673.15","9,641.05","9,715.00","9,569.10",585.01K,0.33%
2024-03-11,"9,697.90","9,694.05","9,824.60","9,672.90",319.30K,0.26%
2024-03-12,"9,615.50","9,728.95","9,728.95","9,575.40",235.43K,-0.85%
2024-03-13,"9,593.55","9,624.70","9,653.00","9,500.00",415.93K,-0.23%
2024-03-14,"9,696.95","9,455.00","9,708.00","9,454.00",347.82K,1.08%
2024-03-15,"9,632.95","9,680.00","9,750.90","9,543.80",379.65K,-0.66%
2024-03-18,"9,611.35","9,625.00","9,673.80","9,570.00",226.45K,-0.22%
2024-03-19,"9,453.25","9,591.35","9,607.45","9,435.15",316.01K,-1.64%
2024-03-20,"9,484.55","9,535.00","9,535.00","9,445.00",171.22K,0.33%
2024-03-21,"9,600.75","9,525.00","9,639.70","9,504.90",215.84K,1.23%
2024-03-22,"9,681.75","9,610.00","9,751.80","9,580.00",224.51K,0.84%
2024-03-26,"9,600.70","9,631.10","9,689.80","9,570.00",397.80K,-0.84%
2024-03-27,"9,623.45","9,630.00","9,708.00","9,571.05",267.94K,0.24%
2024-03-28,"9,749.15","9,680.00","9,853.95","9,641.55",506.39K,1.31%
2024-04-01,"9,954.40","9,749.15","9,997.05","9,749.15",387.44K,2.11%
2024-04-02,"10,038.15","9,890.10","10,084.20","9,845.00",307.11K,0.84%
2024-04-03,"10,001.90","10,200.00","10,277.70","9,982.15",481.86K,-0.36%
2024-04-04,"10,005.10","10,078.00","10,078.90","9,900.00",346.38K,0.03%
2024-04-05,"9,823.60","10,001.00","10,019.85","9,802.20",280.08K,-1.81%
2024-04-08,"9,863.75","9,852.95","9,899.00","9,801.00",215.23K,0.41%
2024-04-09,"9,769.15","9,900.00","9,993.80","9,759.10",275.92K,-0.96%
2024-04-10,"9,817.85","9,810.00","9,858.00","9,705.05",186.22K,0.50%
2024-04-12,"9,652.55","9,789.95","9,850.00","9,610.00",440.96K,-1.68%
2024-04-15,"9,506.25","9,617.90","9,617.90","9,486.60",220.69K,-1.52%
2024-04-16,"9,463.80","9,448.90","9,494.95","9,351.00",547.65K,-0.45%
2024-04-18,"9,382.75","9,470.00","9,526.80","9,340.80",584.27K,-0.86%
2024-04-19,"9,363.95","9,325.00","9,400.00","9,250.00",415.56K,-0.20%
2024-04-22,"9,565.25","9,505.00","9,590.00","9,456.10",277.78K,2.15%
2024-04-23,"9,533.55","9,540.00","9,625.00","9,522.00",317.45K,-0.33%
2024-04-24,"9,658.85","9,578.00","9,686.80","9,542.80",317.93K,1.31%
2024-04-25,"9,683.75","9,620.15","9,706.00","9,560.05",398.26K,0.26%
2024-04-26,"9,700.90","9,727.00","9,777.00","9,646.90",265.78K,0.18%
2024-04-29,"9,964.45","9,765.00","10,011.00","9,743.05",808.51K,2.72%
2024-04-30,"9,971.85","10,160.30","10,180.00","9,911.35",777.84K,0.07%
2024-05-02,"9,983.45","9,971.85","10,045.00","9,946.50",318.86K,0.12%
2024-05-03,"9,816.30","9,982.00","10,030.00","9,779.35",517.35K,-1.67%
2024-05-06,"9,776.90","9,875.00","9,929.00","9,746.15",238.52K,-0.40%
2024-05-07,"9,682.40","9,799.00","9,948.00","9,630.00",214.31K,-0.97%
2024-05-08,"9,519.40","9,674.95","9,674.95","9,501.40",392.07K,-1.68%
2024-05-09,"9,446.10","9,524.00","9,560.00","9,408.05",328.72K,-0.77%
2024-05-10,"9,491.70","9,462.80","9,518.95","9,416.05",205.20K,0.48%
2024-05-13,"9,551.50","9,515.95","9,578.00","9,427.10",215.39K,0.63%
2024-05-14,"9,660.65","9,535.05","9,699.50","9,529.95",171.94K,1.14%
2024-05-15,"9,614.10","9,691.00","9,693.15","9,560.00",161.07K,-0.48%
2024-05-16,"9,709.10","9,630.60","9,725.70","9,525.50",368.45K,0.99%
2024-05-17,"9,890.35","9,740.00","9,900.00","9,685.25",283.85K,1.87%
2024-05-18,"9,865.60","9,948.00","9,948.00","9,840.00",12.29K,-0.25%
2024-05-21,"9,789.40","9,826.00","9,850.75","9,762.05",346.95K,-0.77%
2024-05-22,"9,894.85","9,870.00","9,950.00","9,822.25",280.24K,1.08%
2024-05-23,"10,170.55","9,905.15","10,199.85","9,855.00",521.62K,2.79%
2024-05-24,"10,231.10","10,165.00","10,369.00","10,122.55",519.42K,0.60%
2024-05-27,"10,225.50","10,277.95","10,353.95","10,177.65",389.33K,-0.05%
2024-05-28,"10,178.90","10,264.00","10,365.85","10,146.45",403.77K,-0.46%
2024-05-29,"10,023.40","10,177.95","10,177.95","9,961.00",317.88K,-1.53%
2024-05-30,"9,868.85","10,021.00","10,025.00","9,830.00",323.42K,-1.54%
2024-05-31,"9,915.50","9,932.00","10,080.00","9,750.10",791.07K,0.47%
2024-06-03,"10,470.05","10,300.00","10,519.80","10,216.35",732.63K,5.59%
2024-06-04,"9,918.30","10,475.00","10,498.50","9,534.95",972.02K,-5.27%
2024-06-05,"10,038.10","9,989.95","10,070.00","9,740.00",361.72K,1.21%
2024-06-06,"10,054.95","9,995.00","10,176.50","9,931.10",483.57K,0.17%
2024-06-07,"10,463.15","9,965.00","10,505.00","9,965.00",545.28K,4.06%
2024-06-10,"10,826.25","10,495.00","10,907.95","10,463.15",705.26K,3.47%
2024-06-11,"10,933.55","10,903.95","10,989.00","10,826.25",650.14K,0.99%
2024-06-12,"11,044.80","10,871.50","11,099.95","10,871.50",439.14K,1.02%
2024-06-13,"11,173.80","11,250.00","11,299.00","10,996.15",602.32K,1.17%
2024-06-14,"11,242.80","11,170.00","11,271.00","11,147.30",305.32K,0.62%
2024-06-18,"11,119.05","11,250.00","11,269.35","11,051.65",322.72K,-1.10%
2024-06-19,"10,995.55","11,150.00","11,177.70","10,968.25",659.27K,-1.11%
2024-06-20,"10,903.20","11,008.90","11,173.90","10,875.40",445.37K,-0.84%
2024-06-21,"10,662.40","10,882.50","10,961.45","10,611.55",586.75K,-2.21%
2024-06-24,"10,786.00","10,717.50","10,845.00","10,594.65",276.15K,1.16%
2024-06-25,"10,846.20","10,801.95","11,007.95","10,800.40",562.08K,0.56%
2024-06-26,"11,143.10","10,907.70","11,261.00","10,903.00",793.20K,2.74%
2024-06-27,"11,716.70","11,270.00","11,874.95","11,269.00",2.34M,5.15%
2024-06-28,"11,667.90","11,699.90","11,779.00","11,469.85",684.79K,-0.42%
2024-07-01,"11,904.65","11,669.00","12,031.60","11,667.90",520.34K,2.03%
2024-07-02,"11,853.95","11,944.00","12,078.00","11,800.00",422.17K,-0.43%
2024-07-03,"11,872.10","11,855.25","11,899.00","11,761.95",206.17K,0.15%
2024-07-04,"11,760.05","11,885.00","11,936.85","11,721.55",227.23K,-0.94%
2024-07-05,"11,690.15","11,796.55","11,824.55","11,620.25",425.99K,-0.59%
2024-07-08,"11,582.90","11,694.00","11,714.80","11,530.00",149.21K,-0.92%
2024-07-09,"11,679.80","11,582.95","11,761.70","11,484.45",530.90K,0.84%
2024-07-10,"11,634.25","11,689.00","11,739.80","11,470.00",202.41K,-0.39%
2024-07-11,"11,554.95","11,599.00","11,640.00","11,499.00",366.82K,-0.68%
2024-07-12,"11,602.30","11,554.00","11,680.00","11,470.05",366.27K,0.41%
2024-07-15,"11,833.65","11,752.90","11,898.00","11,661.90",394.47K,1.99%
2024-07-16,"11,658.70","11,907.05","11,907.05","11,631.90",556.06K,-1.48%
2024-07-18,"11,647.25","11,650.00","11,683.85","11,475.00",731.27K,-0.10%
2024-07-19,"11,258.30","11,645.00","11,645.00","11,228.65",514.15K,-3.34%
2024-07-22,"11,515.70","11,289.90","11,570.00","11,231.30",573.83K,2.29%
2024-07-23,"11,545.80","11,649.95","11,735.40","11,329.10",525.16K,0.26%
2024-07-24,"11,453.40","11,540.00","11,560.75","11,355.65",268.14K,-0.80%
2024-07-25,"11,441.50","11,418.00","11,476.80","11,291.00",254.68K,-0.10%
2024-07-26,"11,673.05","11,441.50","11,742.45","11,395.60",333.21K,2.02%
2024-07-29,"11,873.80","11,680.00","11,940.00","11,673.05",496.44K,1.72%
2024-07-30,"11,806.45","11,858.00","11,858.00","11,644.50",438.11K,-0.57%
2024-07-31,"11,887.20","11,818.95","11,915.00","11,750.35",322.53K,0.68%
2024-08-01,"11,984.50","11,887.20","12,032.30","11,803.50",250.13K,0.82%
2024-08-02,"11,764.50","11,833.05","11,949.00","11,700.00",273.42K,-1.84%
2024-08-05,"11,417.25","11,700.00","11,700.00","11,351.20",400.84K,-2.95%
2024-08-06,"11,325.30","11,449.95","11,575.80","11,272.10",368.95K,-0.81%
2024-08-07,"11,543.20","11,499.00","11,589.95","11,430.20",230.21K,1.92%
2024-08-08,"11,258.00","11,500.00","11,524.20","11,228.75",290.35K,-2.47%
2024-08-09,"11,300.35","11,449.00","11,449.00","11,231.05",189.23K,0.38%
2024-08-12,"11,302.85","11,290.00","11,379.80","11,211.20",200.41K,0.02%
2024-08-13,"11,271.20","11,364.00","11,364.00","11,234.65",189.97K,-0.28%
2024-08-14,"11,002.60","11,200.00","11,200.00","10,963.10",404.67K,-2.38%
2024-08-16,"11,295.70","11,040.00","11,325.00","10,950.20",435.63K,2.66%
2024-08-19,"11,315.35","11,320.00","11,468.10","11,271.75",244.26K,0.17%
2024-08-20,"11,349.70","11,365.00","11,525.00","11,277.45",421.08K,0.30%
2024-08-21,"11,200.90","11,274.00","11,312.55","11,161.55",456.79K,-1.31%
2024-08-22,"11,309.40","11,260.00","11,377.40","11,205.00",305.46K,0.97%
2024-08-23,"11,341.80","11,315.00","11,380.00","11,204.45",258.73K,0.29%
2024-08-26,"11,337.10","11,340.00","11,360.95","11,271.40",234.22K,-0.04%
2024-08-27,"11,300.35","11,389.10","11,450.00","11,286.45",184.43K,-0.32%
2024-08-28,"11,234.80","11,280.00","11,317.60","11,211.00",201.10K,-0.58%
2024-08-29,"11,222.00","11,230.00","11,256.70","11,115.40",406.26K,-0.11%
2024-08-30,"11,301.90","11,225.05","11,360.90","11,222.00",462.19K,0.71%
2024-09-02,"11,424.90","11,325.00","11,465.00","11,325.00",248.67K,1.09%
2024-09-03,"11,460.80","11,434.50","11,504.05","11,361.00",181.72K,0.31%
2024-09-04,"11,580.45","11,392.00","11,637.45","11,381.85",198.19K,1.04%
2024-09-05,"11,542.65","11,630.45","11,822.75","11,514.20",406.82K,-0.33%
2024-09-06,"11,432.85","11,500.00","11,525.00","11,320.00",245.25K,-0.95%
2024-09-09,"11,494.35","11,400.00","11,518.45","11,308.00",154.67K,0.54%
2024-09-10,"11,541.05","11,539.90","11,639.45","11,460.50",237.50K,0.41%
2024-09-11,"11,487.45","11,570.00","11,611.00","11,460.20",141.34K,-0.46%
2024-09-12,"11,710.25","11,507.85","11,735.00","11,442.25",455.93K,1.94%
2024-09-13,"11,717.95","11,695.00","11,762.60","11,625.20",279.66K,0.07%
2024-09-16,"11,642.65","11,675.00","11,797.95","11,604.00",257.86K,-0.64%
2024-09-17,"11,645.65","11,602.55","11,718.60","11,575.00",202.73K,0.03%
2024-09-18,"11,630.90","11,683.00","11,763.30","11,535.85",185.07K,-0.13%
2024-09-19,"11,627.50","11,630.90","11,740.15","11,540.00",227.25K,-0.03%
2024-09-20,"11,798.30","11,660.00","11,843.90","11,579.60",608.79K,1.47%
2024-09-23,"11,962.05","11,835.00","11,998.00","11,800.05",279.32K,1.39%
2024-09-24,"11,761.65","11,948.10","11,969.85","11,740.35",242.04K,-1.68%
2024-09-25,"11,816.30","11,811.00","11,855.60","11,680.00",196.69K,0.46%
2024-09-26,"12,065.00","11,835.00","12,080.00","11,767.80",277.08K,2.10%
2024-09-27,"11,952.30","12,065.00","12,138.00","11,924.75",404.28K,-0.93%
2024-09-30,"11,802.00","11,924.00","11,924.00","11,774.05",405.49K,-1.26%
2024-10-01,"11,837.15","11,802.00","11,887.70","11,650.25",324.91K,0.30%
2024-10-03,"11,724.80","11,627.10","11,930.00","11,613.10",304.61K,-0.95%
2024-10-04,"11,450.25","11,700.00","11,829.15","11,380.00",357.28K,-2.34%
2024-10-07,"11,230.35","11,491.95","11,529.95","11,192.10",374.66K,-1.92%
2024-10-08,"11,389.80","11,231.00","11,475.00","11,231.00",447.22K,1.42%
2024-10-09,"11,350.15","11,404.05","11,511.00","11,333.00",286.38K,-0.35%
2024-10-10,"11,430.05","11,439.95","11,459.00","11,353.55",180.54K,0.70%
2024-10-11,"11,421.30","11,390.75","11,468.30","11,360.20",120.28K,-0.08%
2024-10-14,"11,300.30","11,399.95","11,429.95","11,240.00",144.16K,-1.06%
2024-10-15,"11,416.90","11,400.00","11,432.95","11,290.00",182.29K,1.03%
2024-10-16,"11,322.30","11,341.00","11,412.00","11,233.00",276.81K,-0.83%
2024-10-17,"11,017.30","11,351.00","11,363.95","10,934.05",353.33K,-2.69%
2024-10-18,"11,069.30","11,017.30","11,139.95","10,901.00",330.70K,0.47%
2024-10-21,"10,869.30","11,050.00","11,166.65","10,771.40",566.67K,-1.81%
2024-10-22,"10,825.15","10,751.00","11,080.80","10,740.00",793.89K,-0.41%
2024-10-23,"10,753.05","10,821.95","10,843.65","10,672.00",351.72K,-0.67%
2024-10-24,"11,043.60","10,753.05","11,085.00","10,718.40",341.40K,2.70%
2024-10-25,"10,995.20","11,063.70","11,115.00","10,950.00",519.65K,-0.44%
2024-10-28,"11,092.60","11,000.00","11,199.35","10,899.60",229.11K,0.89%
2024-10-29,"11,112.10","11,074.00","11,136.95","10,917.05",266.76K,0.18%
2024-10-30,"11,205.10","11,115.00","11,230.00","11,011.40",239.93K,0.84%
2024-10-31,"11,065.65","11,156.80","11,250.90","11,042.55",423.69K,-1.24%
2024-11-01,"11,145.80","11,079.95","11,171.30","11,078.55",19.03K,0.72%
2024-11-04,"11,001.85","11,147.00","11,156.75","10,930.05",276.98K,-1.29%
2024-11-05,"11,176.35","10,983.65","11,188.05","10,973.25",274.42K,1.59%
2024-11-06,"11,274.40","11,225.00","11,306.90","11,112.00",282.49K,0.88%
2024-11-07,"11,050.80","11,241.55","11,244.95","11,001.10",326.25K,-1.98%
2024-11-08,"11,043.35","11,029.10","11,139.35","10,960.70",155.89K,-0.07%
2024-11-11,"10,970.45","11,015.00","11,109.95","10,896.05",107.47K,-0.66%
2024-11-12,"10,892.00","10,970.50","11,074.75","10,840.00",166.35K,-0.72%
2024-11-13,"10,782.20","10,803.30","10,873.50","10,750.00",216.90K,-1.01%
2024-11-14,"10,728.50","10,726.00","10,832.50","10,542.50",297.44K,-0.50%
2024-11-18,"10,630.90","10,632.10","10,766.85","10,580.40",424.19K,-0.91%
2024-11-19,"10,769.55","10,684.05","10,870.00","10,657.90",220.36K,1.30%
2024-11-21,"10,954.85","10,555.00","11,005.85","10,555.00",256.92K,1.72%
2024-11-22,"11,375.30","10,999.00","11,409.90","10,931.65",328.43K,3.84%
2024-11-25,"11,457.45","11,450.00","11,690.00","11,437.25",465.06K,0.72%
2024-11-26,"11,121.05","11,457.45","11,497.30","11,106.00",243.71K,-2.94%
2024-11-27,"11,139.90","11,020.60","11,188.95","10,960.00",330.28K,0.17%
2024-11-28,"10,997.80","11,174.00","11,190.00","10,957.60",326.14K,-1.28%
2024-11-29,"11,202.15","10,915.00","11,233.00","10,915.00",367.57K,1.86%
2024-12-02,"11,648.55","11,206.70","11,780.00","11,206.70",633.69K,3.98%
2024-12-03,"11,852.35","11,674.75","11,935.00","11,624.95",501.81K,1.75%
2024-12-04,"11,766.80","11,866.20","11,920.35","11,748.05",306.77K,-0.72%
2024-12-05,"11,932.80","11,745.00","12,001.95","11,722.85",436.37K,1.41%
2024-12-06,"11,848.50","11,939.00","11,956.35","11,818.00",193.32K,-0.71%
2024-12-09,"11,814.80","11,858.40","11,890.00","11,718.00",268.18K,-0.28%
2024-12-10,"11,745.80","11,745.00","11,807.10","11,695.00",232.76K,-0.58%
2024-12-11,"11,898.50","11,851.00","12,065.00","11,815.30",527.03K,1.30%
2024-12-12,"11,856.95","11,944.00","11,944.00","11,790.90",247.81K,-0.35%
2024-12-13,"12,083.90","11,800.00","12,118.50","11,730.00",408.88K,1.91%
2024-12-16,"11,942.50","12,050.00","12,145.35","11,871.00",214.95K,-1.17%
2024-12-17,"11,774.95","11,930.65","11,974.15","11,683.20",244.64K,-1.40%
2024-12-18,"11,763.95","11,775.00","11,855.00","11,700.00",222.90K,-0.09%
2024-12-19,"11,670.80","11,638.00","11,760.00","11,572.05",162.25K,-0.79%
2024-12-20,"11,422.80","11,664.85","11,748.00","11,397.65",299.80K,-2.12%
2024-12-23,"11,472.60","11,520.00","11,582.45","11,375.00",149.35K,0.44%
2024-12-24,"11,390.35","11,471.00","11,587.05","11,360.00",108.00K,-0.72%
2024-12-26,"11,460.65","11,390.35","11,799.00","11,334.50",144.28K,0.62%
2024-12-27,"11,406.55","11,491.60","11,555.00","11,385.00",118.41K,-0.47%
2024-12-30,"11,288.35","11,419.45","11,507.65","11,239.70",164.73K,-1.04%
2024-12-31,"11,426.35","11,270.00","11,465.00","11,194.05",241.74K,1.22%
2025-01-01,"11,447.00","11,411.00","11,520.90","11,305.00",107.95K,0.18%
