Date,Price,Open,High,Low,Vol.,Change %
2024-07-22,"2,587.30","2,597.85","2,630.00","2,565.30",745.17K,-0.41%
2024-07-23,"2,581.55","2,596.60","2,606.50","2,550.00",968.50K,-0.22%
2024-07-24,"2,541.40","2,581.00","2,581.00","2,518.70",1.31M,-1.56%
2024-07-25,"2,480.65","2,544.80","2,556.65","2,459.45",3.47M,-2.39%
2024-07-26,"2,476.90","2,492.60","2,492.60","2,451.50",1.62M,-0.15%
2024-07-29,"2,470.30","2,483.60","2,486.95","2,459.00",802.90K,-0.27%
2024-07-30,"2,457.65","2,470.35","2,480.40","2,451.00",1.71M,-0.51%
2024-07-31,"2,456.35","2,470.00","2,477.00","2,452.00",822.36K,-0.05%
2024-08-01,"2,484.00","2,465.00","2,492.30","2,456.35",1.33M,1.13%
2024-08-02,"2,495.10","2,480.00","2,514.00","2,465.00",1.16M,0.45%
2024-08-05,"2,510.90","2,488.00","2,528.90","2,475.05",1.33M,0.63%
2024-08-06,"2,508.50","2,513.90","2,528.00","2,501.00",949.43K,-0.10%
2024-08-07,"2,522.80","2,518.55","2,528.95","2,510.25",649.97K,0.57%
2024-08-08,"2,489.10","2,518.55","2,525.00","2,478.00",1.43M,-1.34%
2024-08-09,"2,504.70","2,506.60","2,511.90","2,490.20",270.01K,0.63%
2024-08-12,"2,473.10","2,501.80","2,509.95","2,468.35",475.02K,-1.26%
2024-08-13,"2,484.70","2,474.00","2,492.00","2,473.50",311.85K,0.47%
2024-08-14,"2,474.60","2,486.90","2,491.95","2,460.60",561.88K,-0.41%
2024-08-16,"2,525.45","2,490.00","2,533.45","2,471.35",859.83K,2.05%
2024-08-19,"2,503.15","2,530.00","2,546.00","2,500.55",477.70K,-0.88%
2024-08-20,"2,518.50","2,510.60","2,526.00","2,499.05",484.73K,0.61%
2024-08-21,"2,551.75","2,529.90","2,555.00","2,521.65",624.77K,1.32%
2024-08-22,"2,551.00","2,565.00","2,565.05","2,545.00",634.91K,-0.03%
2024-08-23,"2,529.20","2,550.95","2,551.35","2,520.00",511.54K,-0.85%
2024-08-26,"2,519.55","2,529.20","2,545.00","2,507.95",633.40K,-0.38%
2024-08-27,"2,521.45","2,528.65","2,532.80","2,511.50",391.07K,0.08%
2024-08-28,"2,492.50","2,519.00","2,519.00","2,490.00",565.16K,-1.15%
2024-08-29,"2,504.55","2,498.90","2,519.45","2,490.65",899.79K,0.48%
2024-08-30,"2,500.75","2,504.55","2,517.30","2,491.80",1.90M,-0.15%
2024-09-02,"2,509.90","2,500.00","2,516.00","2,497.05",875.59K,0.37%
2024-09-03,"2,530.75","2,502.00","2,559.00","2,502.00",987.53K,0.83%
2024-09-04,"2,534.75","2,525.05","2,541.45","2,513.70",502.94K,0.16%
2024-09-05,"2,504.90","2,534.75","2,535.00","2,492.15",1.12M,-1.18%
