Date,NAV,fund_name
2011-05-31,15.21,Birla
2011-05-30,15.07,Birla
2011-05-27,15.05,Birla
2011-05-26,14.95,Birla
2011-05-25,14.84,Birla
2011-05-24,14.9,Birla
2011-05-23,14.88,Birla
2011-05-20,15.06,Birla
2011-05-19,14.95,Birla
2011-05-18,14.96,Birla
2011-05-17,15.01,Birla
2011-05-16,15.09,Birla
2011-05-13,15.18,Birla
2011-05-12,15.06,Birla
2011-05-11,15.15,Birla
2011-05-10,15.14,Birla
2011-05-09,15.15,Birla
2011-05-06,15.14,Birla
2011-05-05,14.95,Birla
2011-05-04,15.09,Birla
2011-05-03,15.16,Birla
2011-05-02,15.36,Birla
2011-04-29,15.47,Birla
2011-04-28,15.57,Birla
2011-04-27,15.58,Birla
2011-04-26,15.58,Birla
2011-04-25,15.6,Birla
2011-04-21,15.6,Birla
2011-04-20,15.6,Birla
2011-04-19,15.43,Birla
2011-04-18,15.4,Birla
2011-04-15,15.55,Birla
2011-04-13,15.66,Birla
2011-04-11,15.49,Birla
2011-04-08,15.57,Birla
2011-04-07,15.63,Birla
2011-04-06,15.64,Birla
2011-04-05,15.67,Birla
2011-04-04,15.63,Birla
2011-04-01,15.46,Birla
2011-03-31,15.43,Birla
2011-03-30,15.37,Birla
2011-03-29,15.22,Birla
2011-03-28,15.16,Birla
2011-03-25,15.11,Birla
2011-03-24,14.92,Birla
2011-03-23,14.87,Birla
2011-03-22,14.77,Birla
2011-03-21,14.67,Birla
2011-03-18,14.66,Birla
2011-03-17,14.75,Birla
2011-03-16,14.8,Birla
2011-03-15,14.68,Birla
2011-03-14,14.81,Birla
2011-03-11,14.72,Birla
2011-03-10,14.81,Birla
2011-03-09,14.85,Birla
2011-03-08,14.82,Birla
2011-03-07,14.73,Birla
2011-03-04,14.81,Birla
2011-03-03,14.8,Birla
2011-03-01,14.82,Birla
2011-02-28,14.53,Birla
2011-02-25,14.47,Birla
2011-02-24,14.45,Birla
2011-02-23,14.74,Birla
2011-02-22,14.84,Birla
2011-02-21,14.92,Birla
2011-02-18,14.82,Birla
2011-02-17,14.97,Birla
2011-02-16,14.88,Birla
2011-02-15,14.86,Birla
2011-02-14,14.84,Birla
2011-02-11,14.59,Birla
2011-02-10,14.44,Birla
2011-02-09,14.48,Birla
2011-02-08,14.64,Birla
2011-02-07,14.79,Birla
2011-02-04,14.83,Birla
2011-02-03,15.01,Birla
2011-02-02,14.89,Birla
2011-02-01,14.86,Birla
2011-01-31,15.0,Birla
2011-01-28,14.94,Birla
2011-01-27,15.16,Birla
2011-01-25,15.33,Birla
2011-01-24,15.42,Birla
2011-01-21,15.35,Birla
2011-01-20,15.37,Birla
2011-01-19,15.33,Birla
2011-01-18,15.36,Birla
2011-01-17,15.22,Birla
2011-01-14,16.43,Birla
2011-01-13,16.6,Birla
2011-01-12,16.74,Birla
2011-01-11,16.55,Birla
2011-01-10,16.56,Birla
2011-01-07,16.78,Birla
2011-01-06,17.03,Birla
2011-01-05,17.13,Birla
2011-01-04,17.25,Birla
2011-01-03,17.29,Birla
2010-12-31,17.25,Birla
2010-12-30,17.17,Birla
2010-12-29,17.09,Birla
2010-12-28,16.99,Birla
2010-12-27,16.99,Birla
2010-12-24,17.02,Birla
2010-12-23,16.97,Birla
2010-12-22,16.99,Birla
2010-12-21,16.98,Birla
2010-12-20,16.89,Birla
2010-12-16,16.92,Birla
2010-12-15,16.87,Birla
2010-12-14,16.96,Birla
2010-12-13,16.86,Birla
2010-12-10,16.76,Birla
2010-12-09,16.6,Birla
2010-12-08,16.92,Birla
2010-12-07,17.1,Birla
2010-12-06,17.18,Birla
2010-12-03,17.21,Birla
2010-12-02,17.34,Birla
2010-12-01,17.23,Birla
2010-11-30,16.99,Birla
2010-11-29,16.86,Birla
2010-11-26,16.79,Birla
2010-11-25,16.93,Birla
2010-11-24,17.09,Birla
2010-11-23,17.21,Birla
2010-11-22,17.32,Birla
2010-11-19,17.07,Birla
2010-11-18,17.32,Birla
2010-11-16,17.32,Birla
2010-11-15,17.56,Birla
2010-11-12,17.47,Birla
2010-11-11,17.74,Birla
2010-11-10,17.84,Birla
2010-11-09,17.87,Birla
2010-11-08,17.83,Birla
2010-11-04,17.86,Birla
2010-11-03,17.62,Birla
2010-11-02,17.54,Birla
2010-11-01,17.58,Birla
2010-10-29,17.37,Birla
2010-10-28,17.38,Birla
2010-10-27,17.36,Birla
2010-10-26,17.45,Birla
2010-10-25,17.46,Birla
2010-10-22,17.36,Birla
2010-10-21,17.39,Birla
2010-10-20,17.16,Birla
2010-10-19,17.21,Birla
2010-10-18,17.25,Birla
2010-10-15,17.26,Birla
2010-10-14,17.49,Birla
2010-10-13,17.6,Birla
2010-10-12,17.4,Birla
2010-10-11,17.45,Birla
2010-10-08,17.41,Birla
2010-10-07,17.47,Birla
2010-10-06,17.54,Birla
2010-10-05,17.46,Birla
2010-10-04,17.46,Birla
2010-10-01,17.47,Birla
2010-09-30,17.25,Birla
2010-09-29,17.21,Birla
2010-09-28,17.32,Birla
2010-09-27,17.33,Birla
2010-09-24,17.31,Birla
2010-09-23,17.19,Birla
2010-09-22,17.24,Birla
2010-09-21,17.28,Birla
2010-09-20,17.3,Birla
2010-09-17,17.17,Birla
2010-09-16,17.08,Birla
2010-09-15,17.16,Birla
2010-09-14,17.02,Birla
2010-09-13,17.02,Birla
2010-09-09,16.9,Birla
2010-09-08,16.9,Birla
2010-09-07,16.9,Birla
2010-09-06,16.87,Birla
2010-09-03,16.77,Birla
2010-09-02,16.74,Birla
2010-09-01,16.72,Birla
2010-08-31,16.64,Birla
2010-08-30,16.66,Birla
2010-08-27,16.66,Birla
2010-08-26,16.72,Birla
2010-08-25,16.71,Birla
2010-08-24,16.76,Birla
2010-08-23,16.83,Birla
2010-08-20,16.8,Birla
2010-08-19,16.78,Birla
2010-08-18,16.73,Birla
2010-08-17,16.65,Birla
2010-08-16,16.59,Birla
2010-08-13,16.55,Birla
2010-08-12,16.53,Birla
2010-08-11,16.57,Birla
2010-08-10,16.58,Birla
2010-08-09,16.61,Birla
2010-08-06,16.58,Birla
2010-08-05,16.58,Birla
2010-08-04,16.64,Birla
2010-08-03,16.61,Birla
2010-08-02,16.61,Birla
2010-07-30,16.57,Birla
2010-07-29,16.57,Birla
2010-07-28,16.59,Birla
2010-07-27,16.58,Birla
2010-07-26,16.58,Birla
2010-07-23,16.66,Birla
2010-07-22,16.62,Birla
2010-07-21,16.6,Birla
2010-07-20,16.59,Birla
2010-07-19,16.61,Birla
2010-07-16,18.08,Birla
2010-07-15,18.05,Birla
2010-07-14,18.09,Birla
2010-07-13,18.11,Birla
2010-07-12,18.11,Birla
2010-07-09,18.08,Birla
2010-07-08,17.99,Birla
2010-07-07,17.92,Birla
2010-07-06,17.94,Birla
2010-07-05,17.91,Birla
2010-07-02,17.92,Birla
2010-07-01,17.91,Birla
2010-06-30,17.95,Birla
2010-06-29,17.92,Birla
2010-06-28,17.99,Birla
2010-06-25,17.9,Birla
2010-06-24,17.91,Birla
2010-06-23,17.9,Birla
2010-06-22,17.84,Birla
2010-06-21,17.88,Birla
2010-06-18,17.76,Birla
2010-06-17,17.78,Birla
2010-06-16,17.72,Birla
2010-06-15,17.69,Birla
2010-06-14,17.66,Birla
2010-06-11,17.55,Birla
2010-06-10,17.5,Birla
2010-06-09,17.37,Birla
2010-06-08,17.33,Birla
2010-06-07,17.37,Birla
2010-06-04,17.63,Birla
2010-06-03,17.6,Birla
2010-06-02,17.42,Birla
2010-06-01,17.29,Birla
2010-05-31,17.5,Birla
2010-05-28,17.44,Birla
2010-05-27,17.3,Birla
2010-05-26,17.15,Birla
2010-05-25,16.94,Birla
2010-05-24,17.24,Birla
2010-05-21,17.26,Birla
2010-05-20,17.35,Birla
2010-05-19,17.29,Birla
2010-05-18,17.6,Birla
2010-05-17,17.6,Birla
2010-05-14,17.65,Birla
2010-05-13,17.81,Birla
2010-05-12,17.77,Birla
2010-05-11,17.73,Birla
2010-05-10,17.89,Birla
2010-05-07,17.52,Birla
2010-05-06,17.72,Birla
2010-05-05,17.81,Birla
2010-05-04,17.84,Birla
2010-05-03,18.04,Birla
2010-04-30,18.2,Birla
2010-04-29,18.12,Birla
2010-04-28,18.0,Birla
2010-04-27,18.24,Birla
2010-04-26,18.25,Birla
2010-04-23,18.18,Birla
2010-04-22,18.11,Birla
2010-04-21,18.07,Birla
2010-04-20,18.05,Birla
2010-04-19,17.95,Birla
2010-04-16,18.09,Birla
2010-04-15,18.14,Birla
2010-04-13,18.26,Birla
2010-04-12,18.31,Birla
2010-04-09,18.37,Birla
2010-04-08,18.23,Birla
2010-04-07,18.42,Birla
2010-04-06,18.34,Birla
2010-04-05,18.36,Birla
2010-04-01,18.17,Birla
2010-03-31,18.07,Birla
2010-03-30,18.1,Birla
2010-03-29,18.17,Birla
2010-03-26,18.09,Birla
2010-03-25,18.05,Birla
2010-03-23,18.0,Birla
2010-03-22,17.96,Birla
2010-03-19,18.08,Birla
2010-03-18,18.04,Birla
2010-03-17,18.02,Birla
2010-03-16,17.99,Birla
2010-03-15,17.83,Birla
2010-03-12,17.85,Birla
2010-03-11,17.83,Birla
2010-03-10,17.8,Birla
2010-03-09,17.8,Birla
2010-03-08,17.85,Birla
2010-03-05,17.81,Birla
2010-03-04,17.76,Birla
2010-03-03,17.76,Birla
2010-03-02,17.65,Birla
2010-02-26,17.49,Birla
2010-02-25,17.38,Birla
2010-02-24,17.41,Birla
2010-02-23,17.41,Birla
2010-02-22,17.41,Birla
