Date,NAV,fund_name
2017-03-23,11.4886,Tata
2017-03-22,11.4825,Tata
2017-03-21,11.4487,Tata
2017-03-20,11.4395,Tata
2017-03-17,11.4362,Tata
2017-03-16,11.437,Tata
2017-03-15,11.4243,Tata
2017-03-14,11.4048,Tata
2017-03-10,11.3958,Tata
2017-03-09,11.4091,Tata
2017-03-08,11.4139,Tata
2017-03-07,11.4186,Tata
2017-03-06,11.4232,Tata
2017-03-03,11.43,Tata
2017-03-02,11.4199,Tata
2017-03-01,11.4184,Tata
2017-02-28,11.4382,Tata
2017-02-27,11.4356,Tata
2017-02-23,11.4271,Tata
2017-02-22,11.4199,Tata
2017-02-20,11.4296,Tata
2017-02-17,11.438,Tata
2017-02-16,11.4392,Tata
2017-02-15,11.4299,Tata
2017-02-14,11.4279,Tata
2017-02-13,11.439,Tata
2017-02-10,11.4366,Tata
2017-02-09,11.4223,Tata
2017-02-08,11.4659,Tata
2017-02-07,11.6155,Tata
2017-02-06,11.621,Tata
2017-02-03,11.6234,Tata
2017-02-02,11.6272,Tata
2017-02-01,11.6117,Tata
2017-01-31,11.6105,Tata
2017-01-30,11.6153,Tata
2017-01-27,11.6146,Tata
2017-01-25,11.6072,Tata
2017-01-24,11.5977,Tata
2017-01-23,11.5914,Tata
2017-01-20,11.5837,Tata
2017-01-19,11.5794,Tata
2017-01-18,11.5906,Tata
2017-01-17,11.603,Tata
2017-01-16,11.5959,Tata
2017-01-13,11.5999,Tata
2017-01-12,11.6145,Tata
2017-01-11,11.5953,Tata
2017-01-10,11.5932,Tata
2017-01-09,11.5901,Tata
2017-01-06,11.5914,Tata
2017-01-05,11.5972,Tata
2017-01-04,11.6036,Tata
2017-01-03,11.5683,Tata
2017-01-02,11.5812,Tata
2016-12-30,11.4855,Tata
2016-12-29,11.469,Tata
2016-12-28,11.4212,Tata
2016-12-27,11.4175,Tata
2016-12-26,11.4263,Tata
2016-12-23,11.4473,Tata
2016-12-22,11.4658,Tata
2016-12-21,11.4968,Tata
2016-12-20,11.4875,Tata
2016-12-19,11.478,Tata
2016-12-16,11.6736,Tata
2016-12-15,11.672,Tata
2016-12-14,11.7471,Tata
2016-12-13,11.737,Tata
2016-12-09,11.7293,Tata
2016-12-08,11.7522,Tata
2016-12-07,11.7712,Tata
2016-12-06,11.9362,Tata
2016-12-05,11.9263,Tata
2016-12-02,11.9075,Tata
2016-12-01,11.9277,Tata
2016-11-30,11.9108,Tata
2016-11-29,11.8707,Tata
2016-11-28,11.8808,Tata
2016-11-25,11.9499,Tata
2016-11-24,11.983,Tata
2016-11-23,11.9108,Tata
2016-11-22,11.865,Tata
2016-11-21,11.8465,Tata
2016-11-18,11.7297,Tata
2016-11-17,11.7352,Tata
2016-11-16,11.7205,Tata
2016-11-15,11.6609,Tata
2016-11-11,11.5328,Tata
2016-11-10,11.5719,Tata
2016-11-09,11.5473,Tata
2016-11-08,11.4791,Tata
2016-11-07,11.4602,Tata
2016-11-04,11.4516,Tata
2016-11-03,11.4621,Tata
2016-11-02,11.4652,Tata
2016-11-01,11.4611,Tata
2016-10-28,11.4696,Tata
2016-10-27,11.4685,Tata
2016-10-26,11.4793,Tata
2016-10-25,11.4771,Tata
2016-10-24,11.4834,Tata
2016-10-21,11.4796,Tata
2016-10-20,11.4787,Tata
2016-10-19,11.4875,Tata
2016-10-18,11.4905,Tata
2016-10-17,11.4741,Tata
2016-10-14,11.4746,Tata
2016-10-13,11.489,Tata
2016-10-10,11.495,Tata
2016-10-07,11.4729,Tata
2016-10-06,11.4862,Tata
2016-10-05,11.5003,Tata
2016-10-04,11.4735,Tata
2016-10-03,11.4318,Tata
2016-09-30,11.3937,Tata
2016-09-29,11.3711,Tata
2016-09-28,11.4251,Tata
2016-09-27,11.416,Tata
2016-09-26,11.4091,Tata
2016-09-23,11.3781,Tata
2016-09-22,11.3663,Tata
2016-09-21,11.3323,Tata
2016-09-20,11.3206,Tata
2016-09-19,11.3282,Tata
2016-09-16,11.3248,Tata
2016-09-15,11.3158,Tata
2016-09-14,11.5087,Tata
2016-09-12,11.5081,Tata
2016-09-09,11.5179,Tata
2016-09-08,11.5171,Tata
2016-09-07,11.5126,Tata
2016-09-06,11.4841,Tata
2016-09-02,11.4677,Tata
2016-09-01,11.4699,Tata
2016-08-31,11.4735,Tata
2016-08-30,11.4718,Tata
2016-08-29,11.466,Tata
2016-08-26,11.4536,Tata
2016-08-25,11.4499,Tata
2016-08-24,11.4381,Tata
2016-08-23,11.4218,Tata
2016-08-22,11.4183,Tata
2016-08-19,11.4429,Tata
2016-08-18,11.4242,Tata
2016-08-16,11.4466,Tata
2016-08-12,11.4433,Tata
2016-08-11,11.4489,Tata
2016-08-10,11.4341,Tata
2016-08-09,11.413,Tata
2016-08-08,11.3817,Tata
2016-08-05,11.3763,Tata
2016-08-04,11.3694,Tata
2016-08-03,11.3546,Tata
2016-08-02,11.3684,Tata
2016-08-01,11.3873,Tata
2016-07-29,11.3672,Tata
2016-07-28,11.3552,Tata
2016-07-27,11.3108,Tata
2016-07-26,11.3111,Tata
2016-07-25,11.3085,Tata
2016-07-22,11.2985,Tata
2016-07-21,11.2899,Tata
2016-07-20,11.2785,Tata
2016-07-19,11.2636,Tata
2016-07-18,11.2493,Tata
2016-07-15,11.2527,Tata
2016-07-14,11.2442,Tata
2016-07-13,11.2411,Tata
2016-07-12,11.2041,Tata
2016-07-11,11.1778,Tata
2016-07-08,11.17,Tata
2016-07-07,11.167,Tata
2016-07-05,11.1571,Tata
2016-07-04,11.1284,Tata
2016-07-01,11.1184,Tata
2016-06-30,11.097,Tata
2016-06-29,11.0929,Tata
2016-06-28,11.0849,Tata
2016-06-27,11.082,Tata
2016-06-24,11.0657,Tata
2016-06-23,11.0682,Tata
2016-06-22,11.0633,Tata
2016-06-21,11.057,Tata
2016-06-20,11.0534,Tata
2016-06-17,11.05,Tata
2016-06-16,11.0472,Tata
2016-06-15,11.039,Tata
2016-06-14,11.2056,Tata
2016-06-13,11.2003,Tata
2016-06-10,11.2078,Tata
2016-06-09,11.2065,Tata
2016-06-08,11.2027,Tata
2016-06-07,11.2025,Tata
2016-06-06,11.2027,Tata
2016-06-03,11.1921,Tata
2016-06-02,11.1903,Tata
2016-06-01,11.185,Tata
2016-05-31,11.1897,Tata
2016-05-30,11.1903,Tata
2016-05-27,11.184,Tata
2016-05-26,11.1827,Tata
2016-05-25,11.1827,Tata
2016-05-24,11.1818,Tata
2016-05-23,11.1807,Tata
2016-05-20,11.1702,Tata
2016-05-19,11.173,Tata
2016-05-18,11.1676,Tata
2016-05-17,11.1744,Tata
2016-05-16,11.1725,Tata
2016-05-13,11.169,Tata
2016-05-12,11.1727,Tata
2016-05-11,11.1659,Tata
2016-05-10,11.164,Tata
2016-05-09,11.1613,Tata
2016-05-06,11.1529,Tata
2016-05-05,11.1486,Tata
2016-05-04,11.1482,Tata
2016-05-03,11.143,Tata
2016-05-02,11.1424,Tata
2016-04-29,11.139,Tata
2016-04-28,11.1314,Tata
2016-04-27,11.1274,Tata
2016-04-26,11.1247,Tata
2016-04-25,11.1264,Tata
2016-04-22,11.1269,Tata
2016-04-21,11.1166,Tata
2016-04-20,11.1333,Tata
2016-04-18,11.136,Tata
2016-04-13,11.1212,Tata
2016-04-12,11.1367,Tata
2016-04-11,11.1341,Tata
2016-04-07,11.1065,Tata
2016-04-06,11.0902,Tata
2016-04-05,11.0727,Tata
2016-04-04,11.0758,Tata
2016-03-31,11.0494,Tata
2016-03-30,11.0245,Tata
2016-03-29,11.0178,Tata
2016-03-28,11.023,Tata
2016-03-23,11.0031,Tata
2016-03-22,10.9952,Tata
2016-03-21,10.9865,Tata
2016-03-18,10.9637,Tata
2016-03-17,10.9649,Tata
2016-03-16,10.9386,Tata
2016-03-15,11.1345,Tata
2016-03-14,11.1299,Tata
2016-03-11,11.1059,Tata
2016-03-10,11.1047,Tata
2016-03-09,11.0985,Tata
2016-03-08,11.094,Tata
2016-03-04,11.098,Tata
2016-03-03,11.1034,Tata
2016-03-02,11.1117,Tata
2016-03-01,11.1146,Tata
2016-02-29,11.0929,Tata
2016-02-26,10.9778,Tata
2016-02-25,10.9512,Tata
2016-02-24,10.9887,Tata
2016-02-23,10.9981,Tata
2016-02-22,11.0252,Tata
2016-02-18,11.0407,Tata
2016-02-17,11.0344,Tata
2016-02-16,11.0459,Tata
2016-02-15,11.0685,Tata
2016-02-12,11.084,Tata
2016-02-11,11.089,Tata
2016-02-10,11.0906,Tata
2016-02-09,11.0847,Tata
2016-02-08,11.0913,Tata
2016-02-05,11.0939,Tata
2016-02-04,11.0837,Tata
2016-02-03,11.0738,Tata
2016-02-02,11.0768,Tata
2016-02-01,11.1075,Tata
2016-01-29,11.1066,Tata
2016-01-28,11.0925,Tata
2016-01-27,11.0971,Tata
2016-01-25,11.0868,Tata
2016-01-22,11.0915,Tata
2016-01-21,11.0971,Tata
2016-01-20,11.0845,Tata
2016-01-19,11.0639,Tata
2016-01-18,11.0468,Tata
2016-01-15,11.0493,Tata
2016-01-14,11.0651,Tata
2016-01-13,11.0728,Tata
2016-01-12,11.08,Tata
2016-01-11,11.0881,Tata
2016-01-08,11.0898,Tata
2016-01-07,11.0868,Tata
2016-01-06,11.0792,Tata
2016-01-05,11.0763,Tata
2016-01-04,11.0724,Tata
2016-01-01,11.0667,Tata
2015-12-31,11.0437,Tata
2015-12-30,11.0504,Tata
2015-12-29,11.0418,Tata
2015-12-28,11.0469,Tata
2015-12-23,11.1876,Tata
2015-12-22,11.1742,Tata
2015-12-21,11.1649,Tata
2015-12-18,11.1837,Tata
2015-12-17,11.199,Tata
2015-12-16,11.188,Tata
2015-12-15,11.1595,Tata
2015-12-14,11.1559,Tata
2015-12-11,11.1635,Tata
2015-12-10,11.1578,Tata
2015-12-09,11.1576,Tata
2015-12-08,11.1511,Tata
2015-12-07,11.164,Tata
2015-12-04,11.1607,Tata
2015-12-03,11.1827,Tata
2015-12-02,11.1584,Tata
2015-12-01,11.164,Tata
2015-11-30,11.1367,Tata
2015-11-27,11.1388,Tata
2015-11-26,11.1551,Tata
2015-11-24,11.1607,Tata
2015-11-23,11.1506,Tata
2015-11-20,11.1562,Tata
2015-11-19,11.17,Tata
2015-11-18,11.1681,Tata
2015-11-17,11.1727,Tata
2015-11-16,11.1786,Tata
2015-11-13,11.1749,Tata
2015-11-10,11.1522,Tata
2015-11-09,11.1376,Tata
2015-11-06,11.16,Tata
2015-11-05,11.1601,Tata
2015-11-04,11.1725,Tata
2015-11-03,11.1755,Tata
2015-11-02,11.177,Tata
2015-10-30,11.1656,Tata
2015-10-29,11.1651,Tata
2015-10-28,11.18,Tata
2015-10-27,11.1708,Tata
2015-10-26,11.1639,Tata
2015-10-23,11.1735,Tata
2015-10-21,11.1718,Tata
2015-10-20,11.1741,Tata
2015-10-19,11.1741,Tata
2015-10-16,11.1724,Tata
2015-10-15,11.1733,Tata
2015-10-14,11.1688,Tata
2015-10-13,11.1629,Tata
2015-10-12,11.1562,Tata
2015-10-09,11.1731,Tata
2015-10-08,11.1719,Tata
2015-10-07,11.1617,Tata
2015-10-06,11.1695,Tata
2015-10-05,11.1759,Tata
2015-10-01,11.1407,Tata
2015-09-30,11.1507,Tata
2015-09-29,11.0976,Tata
2015-09-28,11.0273,Tata
2015-09-24,11.025,Tata
2015-09-23,11.0233,Tata
2015-09-22,11.0235,Tata
2015-09-21,11.0326,Tata
2015-09-18,11.027,Tata
2015-09-16,10.9829,Tata
2015-09-15,11.1762,Tata
2015-09-14,11.1737,Tata
2015-09-11,11.159,Tata
2015-09-10,11.1546,Tata
2015-09-09,11.1634,Tata
2015-09-08,11.1562,Tata
2015-09-07,11.1362,Tata
2015-09-04,11.1558,Tata
2015-09-03,11.1603,Tata
2015-09-02,11.1606,Tata
2015-09-01,11.159,Tata
2015-08-31,11.1377,Tata
2015-08-28,11.1387,Tata
2015-08-27,11.1327,Tata
2015-08-26,11.1168,Tata
2015-08-25,11.1008,Tata
2015-08-24,11.0699,Tata
2015-08-21,11.112,Tata
2015-08-20,11.1299,Tata
2015-08-19,11.1286,Tata
2015-08-17,11.1198,Tata
2015-08-14,11.1136,Tata
2015-08-13,11.0993,Tata
2015-08-12,11.0706,Tata
2015-08-11,11.0692,Tata
2015-08-10,11.0687,Tata
2015-08-07,11.0554,Tata
2015-08-06,11.0522,Tata
2015-08-05,11.035,Tata
2015-08-04,11.0374,Tata
2015-08-03,11.0496,Tata
2015-07-31,11.047,Tata
2015-07-30,11.0321,Tata
2015-07-29,11.0286,Tata
2015-07-28,11.0145,Tata
2015-07-27,10.9848,Tata
2015-07-24,10.9796,Tata
2015-07-23,10.9791,Tata
2015-07-22,10.9708,Tata
2015-07-21,10.9632,Tata
2015-07-20,10.9608,Tata
2015-07-17,10.9603,Tata
2015-07-16,10.9559,Tata
2015-07-15,10.9553,Tata
2015-07-14,10.9527,Tata
2015-07-13,10.9332,Tata
2015-07-10,10.9682,Tata
2015-07-09,10.9675,Tata
2015-07-08,10.9715,Tata
2015-07-07,10.9659,Tata
2015-07-06,10.972,Tata
2015-07-03,10.9521,Tata
2015-07-02,10.945,Tata
2015-07-01,10.9316,Tata
2015-06-30,10.9054,Tata
2015-06-29,10.8908,Tata
2015-06-26,10.918,Tata
2015-06-25,10.911,Tata
2015-06-24,10.9384,Tata
2015-06-23,10.9595,Tata
2015-06-22,10.9667,Tata
2015-06-19,10.9754,Tata
2015-06-18,10.9377,Tata
2015-06-17,10.8878,Tata
2015-06-16,11.0593,Tata
2015-06-15,11.0726,Tata
2015-06-12,11.0418,Tata
2015-06-11,11.0568,Tata
2015-06-10,11.0859,Tata
2015-06-09,11.1094,Tata
2015-06-08,11.0927,Tata
2015-06-05,11.097,Tata
2015-06-04,11.0826,Tata
2015-06-03,11.1057,Tata
2015-06-02,11.1248,Tata
2015-06-01,11.187,Tata
2015-05-29,11.1821,Tata
2015-05-28,11.1611,Tata
2015-05-27,11.1517,Tata
2015-05-26,11.1487,Tata
2015-05-25,11.1612,Tata
2015-05-22,11.1541,Tata
2015-05-21,11.1441,Tata
2015-05-20,11.1492,Tata
2015-05-19,11.1394,Tata
2015-05-18,11.1061,Tata
2015-05-15,11.0762,Tata
2015-05-14,11.0773,Tata
2015-05-13,11.0662,Tata
2015-05-12,11.0683,Tata
2015-05-11,11.0963,Tata
2015-05-08,11.0511,Tata
2015-05-07,11.0541,Tata
2015-05-06,11.1013,Tata
2015-05-05,11.1222,Tata
2015-04-30,11.1228,Tata
2015-04-29,11.1457,Tata
2015-04-28,11.1605,Tata
2015-04-27,11.154,Tata
2015-04-24,11.1488,Tata
2015-04-23,11.1589,Tata
2015-04-22,11.1588,Tata
2015-04-21,11.1522,Tata
2015-04-20,11.142,Tata
2015-04-17,11.1387,Tata
2015-04-16,11.133,Tata
2015-04-15,11.1357,Tata
2015-04-13,11.1286,Tata
2015-04-10,11.1233,Tata
2015-04-09,11.1254,Tata
2015-04-08,11.1119,Tata
2015-04-07,11.1156,Tata
2015-04-06,11.1498,Tata
2015-03-31,11.1325,Tata
2015-03-30,11.1111,Tata
2015-03-27,11.0948,Tata
2015-03-26,11.0842,Tata
2015-03-25,11.0918,Tata
2015-03-24,11.0989,Tata
2015-03-23,11.0969,Tata
2015-03-20,11.0936,Tata
2015-03-19,11.0853,Tata
2015-03-18,11.0656,Tata
2015-03-17,11.0717,Tata
2015-03-16,11.2572,Tata
2015-03-13,11.2495,Tata
2015-03-12,11.2827,Tata
2015-03-11,11.2749,Tata
2015-03-10,11.2767,Tata
2015-03-09,11.2866,Tata
2015-03-05,11.3013,Tata
2015-03-04,11.3177,Tata
2015-03-03,11.2742,Tata
2015-03-02,11.285,Tata
2015-02-27,11.2919,Tata
2015-02-26,11.2804,Tata
2015-02-25,11.2876,Tata
2015-02-24,11.2776,Tata
2015-02-23,11.286,Tata
2015-02-20,11.2817,Tata
2015-02-18,11.269,Tata
2015-02-16,11.2687,Tata
2015-02-13,11.2683,Tata
2015-02-12,11.2445,Tata
2015-02-11,11.2561,Tata
2015-02-10,11.2578,Tata
2015-02-09,11.2552,Tata
2015-02-06,11.2627,Tata
2015-02-05,11.2612,Tata
2015-02-04,11.2495,Tata
2015-02-03,11.2652,Tata
2015-02-02,11.292,Tata
2015-01-30,11.2571,Tata
2015-01-29,11.2454,Tata
2015-01-28,11.2447,Tata
2015-01-27,11.2433,Tata
2015-01-23,11.2348,Tata
2015-01-22,11.2321,Tata
2015-01-21,11.2327,Tata
2015-01-20,11.2057,Tata
2015-01-19,11.2024,Tata
2015-01-16,11.2066,Tata
2015-01-15,11.1796,Tata
2015-01-14,11.1076,Tata
2015-01-13,11.107,Tata
2015-01-12,11.0895,Tata
2015-01-09,11.0568,Tata
2015-01-08,11.0491,Tata
2015-01-07,11.0414,Tata
2015-01-06,11.0235,Tata
2015-01-05,11.03,Tata
2015-01-02,11.0308,Tata
2015-01-01,11.0394,Tata
2014-12-31,11.0468,Tata
2014-12-30,11.0349,Tata
2014-12-29,11.0106,Tata
2014-12-26,10.9907,Tata
2014-12-24,10.9944,Tata
2014-12-23,10.9996,Tata
2014-12-22,10.983,Tata
2014-12-19,10.9821,Tata
2014-12-18,10.9934,Tata
2014-12-17,10.9762,Tata
2014-12-16,11.1649,Tata
2014-12-15,11.2633,Tata
2014-12-12,11.2558,Tata
2014-12-11,11.2333,Tata
2014-12-10,11.2085,Tata
2014-12-09,11.2109,Tata
2014-12-08,11.1893,Tata
2014-12-05,11.1735,Tata
2014-12-04,11.1561,Tata
2014-12-03,11.1533,Tata
2014-12-02,11.1495,Tata
2014-12-01,11.088,Tata
2014-11-28,11.0632,Tata
2014-11-27,11.0268,Tata
2014-11-26,11.0266,Tata
2014-11-25,11.0206,Tata
2014-11-24,11.0132,Tata
2014-11-21,11.0006,Tata
2014-11-20,10.9981,Tata
2014-11-19,10.9978,Tata
2014-11-18,10.9976,Tata
2014-11-17,10.9812,Tata
2014-11-14,10.9547,Tata
2014-11-13,10.9559,Tata
2014-11-12,10.9865,Tata
2014-11-11,10.9737,Tata
2014-11-10,10.9784,Tata
2014-11-07,10.9511,Tata
2014-11-05,10.959,Tata
2014-11-03,10.902,Tata
2014-10-31,10.8796,Tata
2014-10-30,10.864,Tata
2014-10-29,10.8404,Tata
2014-10-28,10.8326,Tata
2014-10-27,10.8261,Tata
2014-10-22,10.7937,Tata
2014-10-21,10.7855,Tata
2014-10-20,10.7807,Tata
2014-10-17,10.7615,Tata
2014-10-16,10.7658,Tata
2014-10-14,10.7434,Tata
2014-10-13,10.7352,Tata
2014-10-10,10.7154,Tata
2014-10-09,10.7074,Tata
2014-10-08,10.7241,Tata
2014-10-07,10.7049,Tata
2014-10-01,10.676,Tata
2014-09-30,10.6612,Tata
2014-09-29,10.6721,Tata
2014-09-26,10.6832,Tata
2014-09-25,10.6601,Tata
2014-09-24,10.6606,Tata
2014-09-23,10.6624,Tata
2014-09-22,10.6714,Tata
2014-09-19,10.6573,Tata
2014-09-18,10.658,Tata
2014-09-17,10.6308,Tata
2014-09-16,10.8262,Tata
2014-09-15,10.8204,Tata
2014-09-12,10.8152,Tata
2014-09-11,10.8117,Tata
2014-09-10,10.7984,Tata
2014-09-09,10.8038,Tata
2014-09-08,10.8081,Tata
2014-09-05,10.7914,Tata
2014-09-04,10.7875,Tata
2014-09-03,10.7862,Tata
2014-09-02,10.7832,Tata
2014-09-01,10.7725,Tata
2014-08-28,10.7609,Tata
2014-08-27,10.7649,Tata
2014-08-26,10.7568,Tata
2014-08-25,10.7536,Tata
2014-08-22,10.7617,Tata
2014-08-21,10.7612,Tata
2014-08-20,10.7713,Tata
2014-08-19,10.7426,Tata
2014-08-14,10.735,Tata
2014-08-13,10.7194,Tata
2014-08-12,10.6917,Tata
2014-08-11,10.6979,Tata
2014-08-08,10.6819,Tata
2014-08-07,10.6867,Tata
2014-08-06,10.6804,Tata
2014-08-05,10.6965,Tata
2014-08-04,10.7325,Tata
2014-08-01,10.7235,Tata
2014-07-31,10.7313,Tata
2014-07-30,10.7253,Tata
2014-07-28,10.7366,Tata
2014-07-25,10.7421,Tata
2014-07-24,10.7459,Tata
2014-07-23,10.7336,Tata
2014-07-22,10.7145,Tata
2014-07-21,10.7085,Tata
2014-07-18,10.6824,Tata
2014-07-17,10.6855,Tata
2014-07-16,10.6838,Tata
2014-07-15,10.6753,Tata
2014-07-14,10.658,Tata
2014-07-11,10.6636,Tata
2014-07-10,10.6832,Tata
2014-07-09,10.6901,Tata
2014-07-08,10.6904,Tata
2014-07-07,10.699,Tata
2014-07-04,10.6979,Tata
2014-07-03,10.6968,Tata
2014-07-02,10.6937,Tata
2014-06-30,10.6658,Tata
2014-06-27,10.6591,Tata
2014-06-26,10.6621,Tata
2014-06-25,10.6629,Tata
2014-06-24,10.6565,Tata
2014-06-23,10.6436,Tata
2014-06-20,10.6522,Tata
2014-06-19,10.6612,Tata
2014-06-18,10.6644,Tata
2014-06-17,10.8823,Tata
2014-06-16,10.8697,Tata
2014-06-13,10.8838,Tata
2014-06-12,10.8916,Tata
2014-06-11,10.8911,Tata
2014-06-10,10.8855,Tata
2014-06-09,10.8868,Tata
2014-06-06,10.8817,Tata
2014-06-05,10.8669,Tata
2014-06-04,10.8386,Tata
2014-06-03,10.8224,Tata
2014-06-02,10.7931,Tata
2014-05-30,10.7885,Tata
2014-05-29,10.78,Tata
2014-05-28,10.7698,Tata
2014-05-27,10.7706,Tata
2014-05-26,10.7637,Tata
2014-05-23,10.7678,Tata
2014-05-22,10.7375,Tata
2014-05-21,10.7218,Tata
2014-05-20,10.6998,Tata
2014-05-19,10.6972,Tata
2014-05-16,10.6959,Tata
2014-05-15,10.6889,Tata
2014-05-13,10.6812,Tata
2014-05-12,10.6865,Tata
2014-05-09,10.6712,Tata
2014-05-08,10.6605,Tata
2014-05-07,10.6514,Tata
2014-05-06,10.6567,Tata
2014-05-05,10.6616,Tata
2014-05-02,10.6421,Tata
2014-04-30,10.633,Tata
2014-04-29,10.6235,Tata
2014-04-28,10.6117,Tata
2014-04-25,10.6071,Tata
2014-04-23,10.6025,Tata
2014-04-22,10.5976,Tata
2014-04-21,10.5842,Tata
2014-04-17,10.5706,Tata
2014-04-16,10.5484,Tata
2014-04-15,10.5384,Tata
2014-04-11,10.526,Tata
2014-04-10,10.5153,Tata
2014-04-09,10.5087,Tata
2014-04-07,10.5024,Tata
2014-04-04,10.4998,Tata
2014-04-03,10.5157,Tata
2014-04-02,10.5208,Tata
2014-03-28,10.541,Tata
2014-03-27,10.532,Tata
2014-03-26,10.5313,Tata
2014-03-25,10.5284,Tata
2014-03-24,10.525,Tata
2014-03-21,10.5067,Tata
2014-03-20,10.496,Tata
2014-03-19,10.4963,Tata
2014-03-18,10.6902,Tata
2014-03-14,10.6834,Tata
2014-03-13,10.6852,Tata
2014-03-12,10.6837,Tata
2014-03-11,10.677,Tata
2014-03-10,10.6627,Tata
2014-03-07,10.6474,Tata
2014-03-06,10.6461,Tata
2014-03-05,10.6318,Tata
2014-03-04,10.6311,Tata
2014-03-03,10.6224,Tata
2014-02-28,10.6256,Tata
2014-02-26,10.6043,Tata
2014-02-25,10.6109,Tata
