Date,Price,Open,High,Low,Vol.,Change %
2024-02-19,"1,955.05","1,919.00","1,975.00","1,911.65",2.40M,2.64%
2024-02-20,"1,926.65","1,963.70","1,964.00","1,920.00",1.25M,-1.45%
2024-02-21,"1,904.95","1,926.00","1,962.10","1,880.05",1.18M,-1.13%
2024-02-22,"1,922.65","1,915.00","1,930.00","1,866.70",680.14K,0.93%
2024-02-23,"1,923.30","1,930.50","1,943.30","1,910.00",599.09K,0.03%
2024-02-26,"1,970.45","1,931.40","2,000.00","1,925.00",2.00M,2.45%
2024-02-27,"1,979.50","1,964.00","2,018.95","1,947.95",1.00M,0.46%
2024-02-28,"1,918.15","1,989.80","1,996.50","1,891.00",916.81K,-3.10%
2024-02-29,"1,895.05","1,921.00","1,947.35","1,855.95",2.24M,-1.20%
2024-03-01,"1,969.55","1,930.00","1,998.00","1,930.00",947.40K,3.93%
2024-03-02,"1,971.00","1,979.95","1,979.95","1,946.00",115.73K,0.07%
2024-03-04,"1,940.70","1,977.55","1,998.55","1,930.00",609.44K,-1.54%
2024-03-05,"1,947.40","1,943.20","1,970.00","1,938.00",415.46K,0.35%
2024-03-06,"1,910.50","1,950.00","1,953.50","1,894.30",643.44K,-1.89%
2024-03-07,"1,929.10","1,919.90","1,949.95","1,910.80",517.47K,0.97%
2024-03-11,"1,930.30","1,930.00","1,983.55","1,904.10",755.93K,0.06%
2024-03-12,"1,897.10","1,930.00","1,939.00","1,873.10",639.41K,-1.72%
2024-03-13,"1,725.00","1,897.10","1,916.60","1,650.00",2.35M,-9.07%
2024-03-14,"1,895.30","1,716.00","1,913.00","1,663.20",1.88M,9.87%
2024-03-15,"1,902.60","1,902.00","1,944.95","1,870.45",1.75M,0.39%
2024-03-18,"1,869.90","1,810.05","1,899.90","1,750.85",1.48M,-1.72%
2024-03-19,"1,821.55","1,870.00","1,892.40","1,801.15",587.66K,-2.59%
2024-03-20,"1,847.75","1,834.90","1,861.95","1,812.85",463.75K,1.44%
2024-03-21,"1,855.35","1,861.00","1,869.00","1,831.25",328.50K,0.41%
2024-03-22,"1,851.75","1,857.05","1,865.00","1,837.05",390.80K,-0.19%
2024-03-26,"1,859.00","1,840.00","1,938.70","1,840.00",955.70K,0.39%
2024-03-27,"1,822.50","1,869.70","1,895.00","1,804.00",1.17M,-1.96%
2024-03-28,"1,835.15","1,832.55","1,863.00","1,820.00",605.15K,0.69%
2024-04-01,"1,888.30","1,865.00","1,908.90","1,865.00",573.43K,2.90%
